undefined | 2023-04-10 00:31:11 info: URL : /
undefined | 2023-04-10 07:54:48 info: URL : /main
undefined | 2023-04-10 07:54:48 info: URL : /api/common/getMyDash
undefined | 2023-04-10 07:54:48 info: start decryptAll..
undefined | 2023-04-10 07:54:48 info: callProcedureSync start - SA_MY_DASHBOARD
undefined | 2023-04-10 07:54:48 info: NAME : D_UID, VALUE : admin
undefined | 2023-04-10 07:54:48 info: during time : 228
undefined | 2023-04-10 07:54:48 info: SA_MY_DASHBOARD callProcedureSync success
undefined | 2023-04-10 07:55:06 info: URL : /main
undefined | 2023-04-10 07:55:06 info: URL : /api/common/getMyDash
undefined | 2023-04-10 07:55:06 info: start decryptAll..
undefined | 2023-04-10 07:55:06 info: callProcedureSync start - SA_MY_DASHBOARD
undefined | 2023-04-10 07:55:06 info: NAME : D_UID, VALUE : admin
undefined | 2023-04-10 07:55:07 info: during time : 159
undefined | 2023-04-10 07:55:07 info: SA_MY_DASHBOARD callProcedureSync success
undefined | 2023-04-10 07:55:27 info: URL : /main
undefined | 2023-04-10 07:55:27 info: URL : /api/common/getMyDash
undefined | 2023-04-10 07:55:27 info: start decryptAll..
undefined | 2023-04-10 07:55:27 info: callProcedureSync start - SA_MY_DASHBOARD
undefined | 2023-04-10 07:55:27 info: NAME : D_UID, VALUE : admin
undefined | 2023-04-10 07:55:27 info: during time : 158
undefined | 2023-04-10 07:55:27 info: SA_MY_DASHBOARD callProcedureSync success
undefined | 2023-04-10 15:58:48 info: URL : /
undefined | 2023-04-10 15:58:48 info: Create a key attempt : QSCHqiSKqjDDtzViaTm9-rS06_9HX6Se
undefined | 2023-04-10 15:58:51 info: URL : /api/user/signin
undefined | 2023-04-10 15:58:51 info: start decryptAll..
undefined | 2023-04-10 15:58:51 info: callProcedureSync start - SA_LOGIN_PROCESS
undefined | 2023-04-10 15:58:51 info: NAME : D_UID, VALUE : admin
undefined | 2023-04-10 15:58:51 info: NAME : D_PASS, VALUE : 1111
undefined | 2023-04-10 15:58:51 info: NAME : D_IP, VALUE : ::1
undefined | 2023-04-10 15:58:51 info: NAME : D_BROWSER, VALUE :  
undefined | 2023-04-10 15:58:51 info: NAME : D_OS, VALUE :  
undefined | 2023-04-10 15:58:51 info: NAME : D_COUNTRY, VALUE :  
undefined | 2023-04-10 15:58:51 info: during time : 200
undefined | 2023-04-10 15:58:51 info: SA_LOGIN_PROCESS callProcedureSync success
undefined | 2023-04-10 15:58:51 info: URL : /main
undefined | 2023-04-10 15:58:51 info: URL : /api/common/getMyDash
undefined | 2023-04-10 15:58:51 info: start decryptAll..
undefined | 2023-04-10 15:58:51 info: callProcedureSync start - SA_MY_DASHBOARD
undefined | 2023-04-10 15:58:51 info: NAME : D_UID, VALUE : admin
undefined | 2023-04-10 15:58:52 info: during time : 239
undefined | 2023-04-10 15:58:52 info: SA_MY_DASHBOARD callProcedureSync success
undefined | 2023-04-10 16:01:51 info: URL : /main
undefined | 2023-04-10 16:01:52 info: URL : /api/common/getMyDash
undefined | 2023-04-10 16:01:52 info: start decryptAll..
undefined | 2023-04-10 16:01:52 info: callProcedureSync start - SA_MY_DASHBOARD
undefined | 2023-04-10 16:01:52 info: NAME : D_UID, VALUE : admin
undefined | 2023-04-10 16:01:52 info: during time : 250
undefined | 2023-04-10 16:01:52 info: SA_MY_DASHBOARD callProcedureSync success
undefined | 2023-04-10 16:02:14 info: URL : /main
undefined | 2023-04-10 16:02:14 info: URL : /api/common/getMyDash
undefined | 2023-04-10 16:02:14 info: start decryptAll..
undefined | 2023-04-10 16:02:14 info: callProcedureSync start - SA_MY_DASHBOARD
undefined | 2023-04-10 16:02:14 info: NAME : D_UID, VALUE : admin
undefined | 2023-04-10 16:02:15 info: during time : 164
undefined | 2023-04-10 16:02:15 info: SA_MY_DASHBOARD callProcedureSync success
undefined | 2023-04-10 16:04:52 info: URL : /main
undefined | 2023-04-10 16:04:52 info: URL : /api/common/getMyDash
undefined | 2023-04-10 16:04:52 info: start decryptAll..
undefined | 2023-04-10 16:04:52 info: callProcedureSync start - SA_MY_DASHBOARD
undefined | 2023-04-10 16:04:52 info: NAME : D_UID, VALUE : admin
undefined | 2023-04-10 16:04:52 info: during time : 246
undefined | 2023-04-10 16:04:53 info: SA_MY_DASHBOARD callProcedureSync success
undefined | 2023-04-10 16:04:53 info: URL : /basicinfo
undefined | 2023-04-10 16:05:59 info: URL : /basicfor
undefined | 2023-04-10 16:06:04 info: URL : /
undefined | 2023-04-10 16:06:05 info: URL : /api/user/signin
undefined | 2023-04-10 16:06:05 info: start decryptAll..
undefined | 2023-04-10 16:06:05 info: callProcedureSync start - SA_LOGIN_PROCESS
undefined | 2023-04-10 16:06:05 info: NAME : D_UID, VALUE : admin
undefined | 2023-04-10 16:06:05 info: NAME : D_PASS, VALUE : 1111
undefined | 2023-04-10 16:06:05 info: NAME : D_IP, VALUE : ::1
undefined | 2023-04-10 16:06:05 info: NAME : D_BROWSER, VALUE :  
undefined | 2023-04-10 16:06:05 info: NAME : D_OS, VALUE :  
undefined | 2023-04-10 16:06:05 info: NAME : D_COUNTRY, VALUE :  
undefined | 2023-04-10 16:06:05 info: during time : 104
undefined | 2023-04-10 16:06:05 info: SA_LOGIN_PROCESS callProcedureSync success
undefined | 2023-04-10 16:06:05 info: URL : /main
undefined | 2023-04-10 16:06:06 info: URL : /api/common/getMyDash
undefined | 2023-04-10 16:06:06 info: start decryptAll..
undefined | 2023-04-10 16:06:06 info: callProcedureSync start - SA_MY_DASHBOARD
undefined | 2023-04-10 16:06:06 info: NAME : D_UID, VALUE : admin
undefined | 2023-04-10 16:06:06 info: during time : 161
undefined | 2023-04-10 16:06:06 info: SA_MY_DASHBOARD callProcedureSync success
undefined | 2023-04-10 16:06:08 info: URL : /basicinfor
undefined | 2023-04-10 16:07:23 info: URL : /
undefined | 2023-04-10 16:07:26 info: URL : /api/user/signin
undefined | 2023-04-10 16:07:26 info: start decryptAll..
undefined | 2023-04-10 16:07:26 info: callProcedureSync start - SA_LOGIN_PROCESS
undefined | 2023-04-10 16:07:26 info: NAME : D_UID, VALUE : admin
undefined | 2023-04-10 16:07:26 info: NAME : D_PASS, VALUE : 1111
undefined | 2023-04-10 16:07:26 info: NAME : D_IP, VALUE : ::1
undefined | 2023-04-10 16:07:26 info: NAME : D_BROWSER, VALUE :  
undefined | 2023-04-10 16:07:26 info: NAME : D_OS, VALUE :  
undefined | 2023-04-10 16:07:26 info: NAME : D_COUNTRY, VALUE :  
undefined | 2023-04-10 16:07:26 info: during time : 105
undefined | 2023-04-10 16:07:26 info: SA_LOGIN_PROCESS callProcedureSync success
undefined | 2023-04-10 16:07:26 info: URL : /main
undefined | 2023-04-10 16:07:26 info: URL : /api/common/getMyDash
undefined | 2023-04-10 16:07:26 info: start decryptAll..
undefined | 2023-04-10 16:07:26 info: callProcedureSync start - SA_MY_DASHBOARD
undefined | 2023-04-10 16:07:26 info: NAME : D_UID, VALUE : admin
undefined | 2023-04-10 16:07:26 info: during time : 160
undefined | 2023-04-10 16:07:26 info: SA_MY_DASHBOARD callProcedureSync success
undefined | 2023-04-10 16:07:28 info: URL : /basicinofor
undefined | 2023-04-10 16:07:29 info: URL : /api/list/getCountry
undefined | 2023-04-10 16:07:29 info: start decryptAll..
undefined | 2023-04-10 16:07:29 info: callProcedureSync start - SP_COUNTRY
undefined | 2023-04-10 16:07:29 info: during time : 53
undefined | 2023-04-10 16:07:29 info: SP_COUNTRY callProcedureSync success
undefined | 2023-04-10 16:07:29 info: URL : /api/list/getBankList
undefined | 2023-04-10 16:07:29 info: start decryptAll..
undefined | 2023-04-10 16:07:29 info: callProcedureSync start - SP_BANK_LIST
undefined | 2023-04-10 16:07:29 error: executeProcedure failed : RequestError: Could not find stored procedure 'SP_BANK_LIST'.
undefined | 2023-04-10 16:07:29 error: callProcedureSync failed
undefined | 2023-04-10 16:08:30 info: URL : /basicinofor
undefined | 2023-04-10 16:08:30 info: URL : /api/list/getCountry
undefined | 2023-04-10 16:08:30 info: start decryptAll..
undefined | 2023-04-10 16:08:30 info: callProcedureSync start - SP_COUNTRY
undefined | 2023-04-10 16:08:30 info: during time : 96
undefined | 2023-04-10 16:08:30 info: SP_COUNTRY callProcedureSync success
undefined | 2023-04-10 16:08:30 info: URL : /api/list/getBankList
undefined | 2023-04-10 16:08:30 info: start decryptAll..
undefined | 2023-04-10 16:08:30 info: callProcedureSync start - SP_BANK_LIST
undefined | 2023-04-10 16:08:30 error: executeProcedure failed : RequestError: Could not find stored procedure 'SP_BANK_LIST'.
undefined | 2023-04-10 16:08:30 error: callProcedureSync failed
undefined | 2023-04-10 16:10:00 info: URL : /basicinofor
undefined | 2023-04-10 16:10:00 info: URL : /api/list/getCountry
undefined | 2023-04-10 16:10:00 info: start decryptAll..
undefined | 2023-04-10 16:10:00 info: callProcedureSync start - SP_COUNTRY
undefined | 2023-04-10 16:10:01 info: during time : 87
undefined | 2023-04-10 16:10:01 info: SP_COUNTRY callProcedureSync success
undefined | 2023-04-10 16:10:01 info: URL : /api/list/getBankList
undefined | 2023-04-10 16:10:01 info: start decryptAll..
undefined | 2023-04-10 16:10:01 info: callProcedureSync start - SP_BANK_LIST
undefined | 2023-04-10 16:10:01 error: executeProcedure failed : RequestError: Could not find stored procedure 'SP_BANK_LIST'.
undefined | 2023-04-10 16:10:01 error: callProcedureSync failed
undefined | 2023-04-10 16:11:02 info: URL : /basicinofor
undefined | 2023-04-10 16:11:03 info: URL : /api/list/getCountry
undefined | 2023-04-10 16:11:03 info: start decryptAll..
undefined | 2023-04-10 16:11:03 info: callProcedureSync start - SP_COUNTRY
undefined | 2023-04-10 16:11:03 info: during time : 90
undefined | 2023-04-10 16:11:03 info: SP_COUNTRY callProcedureSync success
undefined | 2023-04-10 16:11:03 info: URL : /api/list/getBankList
undefined | 2023-04-10 16:11:03 info: start decryptAll..
undefined | 2023-04-10 16:11:03 info: callProcedureSync start - SP_BANK_LIST
undefined | 2023-04-10 16:11:03 error: executeProcedure failed : RequestError: Could not find stored procedure 'SP_BANK_LIST'.
undefined | 2023-04-10 16:11:03 error: callProcedureSync failed
undefined | 2023-04-10 16:11:52 info: URL : /basicinfor
undefined | 2023-04-10 16:11:56 info: URL : /api/common/getMyDash
undefined | 2023-04-10 16:11:56 info: start decryptAll..
undefined | 2023-04-10 16:11:56 info: callProcedureSync start - SA_MY_DASHBOARD
undefined | 2023-04-10 16:11:56 info: NAME : D_UID, VALUE : admin
undefined | 2023-04-10 16:11:56 info: during time : 236
undefined | 2023-04-10 16:11:56 info: SA_MY_DASHBOARD callProcedureSync success
undefined | 2023-04-10 16:11:58 info: URL : /basicinofor
undefined | 2023-04-10 16:11:58 info: URL : /api/list/getCountry
undefined | 2023-04-10 16:11:58 info: start decryptAll..
undefined | 2023-04-10 16:11:58 info: callProcedureSync start - SP_COUNTRY
undefined | 2023-04-10 16:11:58 info: during time : 33
undefined | 2023-04-10 16:11:58 info: SP_COUNTRY callProcedureSync success
undefined | 2023-04-10 16:11:58 info: URL : /api/list/getBankList
undefined | 2023-04-10 16:11:58 info: start decryptAll..
undefined | 2023-04-10 16:11:58 info: callProcedureSync start - SP_BANK_LIST
undefined | 2023-04-10 16:11:58 error: executeProcedure failed : RequestError: Could not find stored procedure 'SP_BANK_LIST'.
undefined | 2023-04-10 16:11:58 error: callProcedureSync failed
undefined | 2023-04-10 16:14:02 info: URL : /basicinofor
undefined | 2023-04-10 16:14:02 info: URL : /api/list/getCountry
undefined | 2023-04-10 16:14:02 info: start decryptAll..
undefined | 2023-04-10 16:14:02 info: callProcedureSync start - SP_COUNTRY
undefined | 2023-04-10 16:14:02 info: during time : 95
undefined | 2023-04-10 16:14:02 info: SP_COUNTRY callProcedureSync success
undefined | 2023-04-10 16:14:02 info: URL : /api/list/getBankList
undefined | 2023-04-10 16:14:02 info: start decryptAll..
undefined | 2023-04-10 16:14:02 info: callProcedureSync start - SP_BANK_LIST
undefined | 2023-04-10 16:14:02 error: executeProcedure failed : RequestError: Could not find stored procedure 'SP_BANK_LIST'.
undefined | 2023-04-10 16:14:02 error: callProcedureSync failed
undefined | 2023-04-10 16:31:41 info: URL : /basicinofor
undefined | 2023-04-10 16:31:42 info: URL : /api/list/getCountry
undefined | 2023-04-10 16:31:42 info: start decryptAll..
undefined | 2023-04-10 16:31:42 info: callProcedureSync start - SP_COUNTRY
undefined | 2023-04-10 16:31:42 info: during time : 110
undefined | 2023-04-10 16:31:42 info: SP_COUNTRY callProcedureSync success
undefined | 2023-04-10 16:31:42 info: URL : /api/list/getBankList
undefined | 2023-04-10 16:31:42 info: start decryptAll..
undefined | 2023-04-10 16:31:42 info: callProcedureSync start - SP_BANK_LIST
undefined | 2023-04-10 16:31:42 error: executeProcedure failed : RequestError: Could not find stored procedure 'SP_BANK_LIST'.
undefined | 2023-04-10 16:31:42 error: callProcedureSync failed
undefined | 2023-04-10 16:32:21 info: URL : /basicinofor
undefined | 2023-04-10 16:32:21 info: URL : /api/list/getCountry
undefined | 2023-04-10 16:32:21 info: start decryptAll..
undefined | 2023-04-10 16:32:21 info: callProcedureSync start - SP_COUNTRY
undefined | 2023-04-10 16:32:21 info: during time : 101
undefined | 2023-04-10 16:32:21 info: SP_COUNTRY callProcedureSync success
undefined | 2023-04-10 16:32:21 info: URL : /api/list/getBankList
undefined | 2023-04-10 16:32:21 info: start decryptAll..
undefined | 2023-04-10 16:32:21 info: callProcedureSync start - SP_BANK_LIST
undefined | 2023-04-10 16:32:21 error: executeProcedure failed : RequestError: Could not find stored procedure 'SP_BANK_LIST'.
undefined | 2023-04-10 16:32:21 error: callProcedureSync failed
undefined | 2023-04-10 16:34:23 info: URL : /basicinofor
undefined | 2023-04-10 16:34:23 info: URL : /api/list/getCountry
undefined | 2023-04-10 16:34:23 info: start decryptAll..
undefined | 2023-04-10 16:34:23 info: callProcedureSync start - SP_COUNTRY
undefined | 2023-04-10 16:34:23 info: during time : 95
undefined | 2023-04-10 16:34:23 info: SP_COUNTRY callProcedureSync success
undefined | 2023-04-10 16:34:23 info: URL : /api/list/getBankList
undefined | 2023-04-10 16:34:23 info: start decryptAll..
undefined | 2023-04-10 16:34:23 info: callProcedureSync start - SP_BANK_LIST
undefined | 2023-04-10 16:34:23 error: executeProcedure failed : RequestError: Could not find stored procedure 'SP_BANK_LIST'.
undefined | 2023-04-10 16:34:23 error: callProcedureSync failed
undefined | 2023-04-10 16:35:47 info: URL : /basicinofor
undefined | 2023-04-10 16:35:47 info: URL : /api/list/getCountry
undefined | 2023-04-10 16:35:47 info: start decryptAll..
undefined | 2023-04-10 16:35:47 info: callProcedureSync start - SP_COUNTRY
undefined | 2023-04-10 16:35:47 info: during time : 91
undefined | 2023-04-10 16:35:47 info: SP_COUNTRY callProcedureSync success
undefined | 2023-04-10 16:35:47 info: URL : /api/list/getBankList
undefined | 2023-04-10 16:35:47 info: start decryptAll..
undefined | 2023-04-10 16:35:47 info: callProcedureSync start - SP_BANK_LIST
undefined | 2023-04-10 16:35:47 error: executeProcedure failed : RequestError: Could not find stored procedure 'SP_BANK_LIST'.
undefined | 2023-04-10 16:35:47 error: callProcedureSync failed
undefined | 2023-04-10 16:39:21 info: URL : /main
undefined | 2023-04-10 16:39:21 info: URL : /api/common/getMyDash
undefined | 2023-04-10 16:39:21 info: start decryptAll..
undefined | 2023-04-10 16:39:21 info: callProcedureSync start - SA_MY_DASHBOARD
undefined | 2023-04-10 16:39:21 info: NAME : D_UID, VALUE : admin
undefined | 2023-04-10 16:39:22 info: during time : 234
undefined | 2023-04-10 16:39:22 info: SA_MY_DASHBOARD callProcedureSync success
undefined | 2023-04-10 16:39:43 info: URL : /basicinofor
undefined | 2023-04-10 16:39:43 info: URL : /api/list/getCountry
undefined | 2023-04-10 16:39:43 info: start decryptAll..
undefined | 2023-04-10 16:39:43 info: callProcedureSync start - SP_COUNTRY
undefined | 2023-04-10 16:39:43 info: during time : 36
undefined | 2023-04-10 16:39:43 info: SP_COUNTRY callProcedureSync success
undefined | 2023-04-10 16:39:43 info: URL : /api/list/getBankList
undefined | 2023-04-10 16:39:43 info: start decryptAll..
undefined | 2023-04-10 16:39:43 info: callProcedureSync start - SP_BANK_LIST
undefined | 2023-04-10 16:39:43 error: executeProcedure failed : RequestError: Could not find stored procedure 'SP_BANK_LIST'.
undefined | 2023-04-10 16:39:43 error: callProcedureSync failed
undefined | 2023-04-10 16:48:37 info: URL : /main
undefined | 2023-04-10 16:48:38 info: URL : /api/common/getMyDash
undefined | 2023-04-10 16:48:38 info: start decryptAll..
undefined | 2023-04-10 16:48:38 info: callProcedureSync start - SA_MY_DASHBOARD
undefined | 2023-04-10 16:48:38 info: NAME : D_UID, VALUE : admin
undefined | 2023-04-10 16:48:38 info: during time : 228
undefined | 2023-04-10 16:48:38 info: SA_MY_DASHBOARD callProcedureSync success
undefined | 2023-04-10 16:50:06 info: URL : /main
undefined | 2023-04-10 16:50:06 info: URL : /api/common/getMyDash
undefined | 2023-04-10 16:50:06 info: start decryptAll..
undefined | 2023-04-10 16:50:06 info: callProcedureSync start - SA_MY_DASHBOARD
undefined | 2023-04-10 16:50:06 info: NAME : D_UID, VALUE : admin
undefined | 2023-04-10 16:50:06 info: during time : 230
undefined | 2023-04-10 16:50:06 info: SA_MY_DASHBOARD callProcedureSync success
undefined | 2023-04-10 16:50:14 info: URL : /basicinofor
undefined | 2023-04-10 16:50:14 info: URL : /api/list/getCountry
undefined | 2023-04-10 16:50:14 info: start decryptAll..
undefined | 2023-04-10 16:50:14 info: callProcedureSync start - SP_COUNTRY
undefined | 2023-04-10 16:50:14 info: during time : 24
undefined | 2023-04-10 16:50:14 info: SP_COUNTRY callProcedureSync success
undefined | 2023-04-10 16:50:14 info: URL : /api/list/getBankList
undefined | 2023-04-10 16:50:14 info: start decryptAll..
undefined | 2023-04-10 16:50:14 info: callProcedureSync start - SP_BANK_LIST
undefined | 2023-04-10 16:50:14 error: executeProcedure failed : RequestError: Could not find stored procedure 'SP_BANK_LIST'.
undefined | 2023-04-10 16:50:14 error: callProcedureSync failed
undefined | 2023-04-10 16:55:10 info: URL : /basicinofor
undefined | 2023-04-10 16:55:11 info: URL : /api/list/getCountry
undefined | 2023-04-10 16:55:11 info: start decryptAll..
undefined | 2023-04-10 16:55:11 info: callProcedureSync start - SP_COUNTRY
undefined | 2023-04-10 16:55:11 info: during time : 93
undefined | 2023-04-10 16:55:11 info: SP_COUNTRY callProcedureSync success
undefined | 2023-04-10 16:55:11 info: URL : /api/list/getBankList
undefined | 2023-04-10 16:55:11 info: start decryptAll..
undefined | 2023-04-10 16:55:11 info: callProcedureSync start - SP_BANK_LIST
undefined | 2023-04-10 16:55:11 error: executeProcedure failed : RequestError: Could not find stored procedure 'SP_BANK_LIST'.
undefined | 2023-04-10 16:55:11 error: callProcedureSync failed
undefined | 2023-04-10 16:55:22 info: URL : /basicinofor
undefined | 2023-04-10 16:55:23 info: URL : /api/list/getCountry
undefined | 2023-04-10 16:55:23 info: start decryptAll..
undefined | 2023-04-10 16:55:23 info: callProcedureSync start - SP_COUNTRY
undefined | 2023-04-10 16:55:23 info: during time : 24
undefined | 2023-04-10 16:55:23 info: SP_COUNTRY callProcedureSync success
undefined | 2023-04-10 16:55:23 info: URL : /api/list/getBankList
undefined | 2023-04-10 16:55:23 info: start decryptAll..
undefined | 2023-04-10 16:55:23 info: callProcedureSync start - SP_BANK_LIST
undefined | 2023-04-10 16:55:23 error: executeProcedure failed : RequestError: Could not find stored procedure 'SP_BANK_LIST'.
undefined | 2023-04-10 16:55:23 error: callProcedureSync failed
undefined | 2023-04-10 16:55:30 info: URL : /basicinofor
undefined | 2023-04-10 16:55:31 info: URL : /api/list/getCountry
undefined | 2023-04-10 16:55:31 info: start decryptAll..
undefined | 2023-04-10 16:55:31 info: callProcedureSync start - SP_COUNTRY
undefined | 2023-04-10 16:55:31 info: during time : 25
undefined | 2023-04-10 16:55:31 info: SP_COUNTRY callProcedureSync success
undefined | 2023-04-10 16:55:31 info: URL : /api/list/getBankList
undefined | 2023-04-10 16:55:31 info: start decryptAll..
undefined | 2023-04-10 16:55:31 info: callProcedureSync start - SP_BANK_LIST
undefined | 2023-04-10 16:55:31 error: executeProcedure failed : RequestError: Could not find stored procedure 'SP_BANK_LIST'.
undefined | 2023-04-10 16:55:31 error: callProcedureSync failed
undefined | 2023-04-10 16:55:39 info: URL : /%3Cno%20source%3E
undefined | 2023-04-10 16:56:49 info: URL : /basicinofor
undefined | 2023-04-10 16:56:50 info: URL : /api/list/getCountry
undefined | 2023-04-10 16:56:50 info: start decryptAll..
undefined | 2023-04-10 16:56:50 info: callProcedureSync start - SP_COUNTRY
undefined | 2023-04-10 16:56:50 info: during time : 87
undefined | 2023-04-10 16:56:50 info: SP_COUNTRY callProcedureSync success
undefined | 2023-04-10 16:56:50 info: URL : /api/list/getBankList
undefined | 2023-04-10 16:56:50 info: start decryptAll..
undefined | 2023-04-10 16:56:50 info: callProcedureSync start - SP_BANK_LIST
undefined | 2023-04-10 16:56:50 info: URL : /%3Cno%20source%3E
undefined | 2023-04-10 16:56:50 error: executeProcedure failed : RequestError: Could not find stored procedure 'SP_BANK_LIST'.
undefined | 2023-04-10 16:56:50 error: callProcedureSync failed
undefined | 2023-04-10 16:56:53 info: URL : /basicinofor
undefined | 2023-04-10 16:56:54 info: URL : /api/list/getCountry
undefined | 2023-04-10 16:56:54 info: start decryptAll..
undefined | 2023-04-10 16:56:54 info: callProcedureSync start - SP_COUNTRY
undefined | 2023-04-10 16:56:54 info: during time : 25
undefined | 2023-04-10 16:56:54 info: SP_COUNTRY callProcedureSync success
undefined | 2023-04-10 16:56:54 info: URL : /api/list/getBankList
undefined | 2023-04-10 16:56:54 info: start decryptAll..
undefined | 2023-04-10 16:56:54 info: callProcedureSync start - SP_BANK_LIST
undefined | 2023-04-10 16:56:54 info: URL : /%3Cno%20source%3E
undefined | 2023-04-10 16:56:54 error: executeProcedure failed : RequestError: Could not find stored procedure 'SP_BANK_LIST'.
undefined | 2023-04-10 16:56:54 error: callProcedureSync failed
undefined | 2023-04-10 16:59:25 info: URL : /basicinofor
undefined | 2023-04-10 16:59:25 info: URL : /api/list/getCountry
undefined | 2023-04-10 16:59:25 info: start decryptAll..
undefined | 2023-04-10 16:59:25 info: callProcedureSync start - SP_COUNTRY
undefined | 2023-04-10 16:59:25 info: during time : 90
undefined | 2023-04-10 16:59:25 info: SP_COUNTRY callProcedureSync success
undefined | 2023-04-10 16:59:26 info: URL : /api/list/getBankList
undefined | 2023-04-10 16:59:26 info: start decryptAll..
undefined | 2023-04-10 16:59:26 info: callProcedureSync start - SP_BANK_LIST
undefined | 2023-04-10 16:59:26 error: executeProcedure failed : RequestError: Could not find stored procedure 'SP_BANK_LIST'.
undefined | 2023-04-10 16:59:26 error: callProcedureSync failed
undefined | 2023-04-10 16:59:29 info: URL : /api/user/signout
undefined | 2023-04-10 16:59:29 info: URL : /basicinofor
undefined | 2023-04-10 16:59:29 info: Create a key attempt : TauVZzYfbsua1lcarLFOrkmq03z9a4xX
undefined | 2023-04-10 17:00:03 info: URL : /api/user/signin
undefined | 2023-04-10 17:00:03 info: start decryptAll..
undefined | 2023-04-10 17:00:03 info: callProcedureSync start - SA_LOGIN_PROCESS
undefined | 2023-04-10 17:00:03 info: NAME : D_UID, VALUE : admin
undefined | 2023-04-10 17:00:03 info: NAME : D_PASS, VALUE : 1111
undefined | 2023-04-10 17:00:03 info: NAME : D_IP, VALUE : ::1
undefined | 2023-04-10 17:00:03 info: NAME : D_BROWSER, VALUE :  
undefined | 2023-04-10 17:00:03 info: NAME : D_OS, VALUE :  
undefined | 2023-04-10 17:00:03 info: NAME : D_COUNTRY, VALUE :  
undefined | 2023-04-10 17:00:03 info: during time : 101
undefined | 2023-04-10 17:00:03 info: SA_LOGIN_PROCESS callProcedureSync success
undefined | 2023-04-10 17:00:03 info: URL : /main
undefined | 2023-04-10 17:00:04 info: URL : /api/common/getMyDash
undefined | 2023-04-10 17:00:04 info: start decryptAll..
undefined | 2023-04-10 17:00:04 info: callProcedureSync start - SA_MY_DASHBOARD
undefined | 2023-04-10 17:00:04 info: NAME : D_UID, VALUE : admin
undefined | 2023-04-10 17:00:04 info: during time : 158
undefined | 2023-04-10 17:00:04 info: SA_MY_DASHBOARD callProcedureSync success
undefined | 2023-04-10 17:00:58 info: URL : /basicinofor
undefined | 2023-04-10 17:00:59 info: URL : /api/list/getCountry
undefined | 2023-04-10 17:00:59 info: start decryptAll..
undefined | 2023-04-10 17:00:59 info: callProcedureSync start - SP_COUNTRY
undefined | 2023-04-10 17:00:59 info: during time : 85
undefined | 2023-04-10 17:00:59 info: SP_COUNTRY callProcedureSync success
undefined | 2023-04-10 17:00:59 info: URL : /api/list/getBankList
undefined | 2023-04-10 17:00:59 info: start decryptAll..
undefined | 2023-04-10 17:00:59 info: callProcedureSync start - SP_BANK_LIST
undefined | 2023-04-10 17:00:59 error: executeProcedure failed : RequestError: Could not find stored procedure 'SP_BANK_LIST'.
undefined | 2023-04-10 17:00:59 error: callProcedureSync failed
undefined | 2023-04-10 17:07:12 info: URL : /basicinofor
undefined | 2023-04-10 17:07:12 info: URL : /api/list/getCountry
undefined | 2023-04-10 17:07:12 info: start decryptAll..
undefined | 2023-04-10 17:07:12 info: callProcedureSync start - SP_COUNTRY
undefined | 2023-04-10 17:07:12 info: during time : 119
undefined | 2023-04-10 17:07:12 info: SP_COUNTRY callProcedureSync success
undefined | 2023-04-10 17:07:13 info: URL : /api/list/getBankList
undefined | 2023-04-10 17:07:13 info: start decryptAll..
undefined | 2023-04-10 17:07:13 info: callProcedureSync start - SP_BANK_LIST
undefined | 2023-04-10 17:07:13 error: executeProcedure failed : RequestError: Could not find stored procedure 'SP_BANK_LIST'.
undefined | 2023-04-10 17:07:13 error: callProcedureSync failed
undefined | 2023-04-10 17:07:42 info: URL : /basicinofor
undefined | 2023-04-10 17:07:43 info: URL : /api/list/getCountry
undefined | 2023-04-10 17:07:43 info: start decryptAll..
undefined | 2023-04-10 17:07:43 info: callProcedureSync start - SP_COUNTRY
undefined | 2023-04-10 17:07:43 info: during time : 31
undefined | 2023-04-10 17:07:43 info: SP_COUNTRY callProcedureSync success
undefined | 2023-04-10 17:07:43 info: URL : /api/list/getBankList
undefined | 2023-04-10 17:07:43 info: start decryptAll..
undefined | 2023-04-10 17:07:43 info: callProcedureSync start - SP_BANK_LIST
undefined | 2023-04-10 17:07:43 error: executeProcedure failed : RequestError: Could not find stored procedure 'SP_BANK_LIST'.
undefined | 2023-04-10 17:07:43 error: callProcedureSync failed
undefined | 2023-04-10 17:08:33 info: URL : /basicinofor
undefined | 2023-04-10 17:08:33 info: URL : /api/list/getCountry
undefined | 2023-04-10 17:08:33 info: start decryptAll..
undefined | 2023-04-10 17:08:33 info: callProcedureSync start - SP_COUNTRY
undefined | 2023-04-10 17:08:33 info: during time : 95
undefined | 2023-04-10 17:08:33 info: SP_COUNTRY callProcedureSync success
undefined | 2023-04-10 17:08:33 info: URL : /api/list/getBankList
undefined | 2023-04-10 17:08:33 info: start decryptAll..
undefined | 2023-04-10 17:08:33 info: callProcedureSync start - SP_BANK_LIST
undefined | 2023-04-10 17:08:33 error: executeProcedure failed : RequestError: Could not find stored procedure 'SP_BANK_LIST'.
undefined | 2023-04-10 17:08:33 error: callProcedureSync failed
undefined | 2023-04-10 17:08:47 info: URL : /basicinofor
undefined | 2023-04-10 17:08:47 info: URL : /api/list/getCountry
undefined | 2023-04-10 17:08:47 info: start decryptAll..
undefined | 2023-04-10 17:08:47 info: callProcedureSync start - SP_COUNTRY
undefined | 2023-04-10 17:08:47 info: during time : 25
